epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,23546.8,0.85129,0.37584,0.78533,0.98953,0.98452,0.98753,0.69934,1.1332,0.42569,0.7854,0.0001883,0.0001883,0.0001883
185,23673.8,0.83766,0.40002,0.8093,0.98983,0.98452,0.99114,0.70045,1.12641,0.42771,0.78403,0.0001784,0.0001784,0.0001784
186,23801,0.80591,0.37858,0.7841,0.98687,0.98452,0.9911,0.69607,1.12811,0.42774,0.78459,0.0001685,0.0001685,0.0001685
187,23927.1,0.8118,0.40237,0.81719,0.98407,0.98142,0.98769,0.69498,1.14187,0.42901,0.78521,0.0001586,0.0001586,0.0001586
188,24054.6,0.87221,0.38446,0.7886,0.98998,0.98452,0.99131,0.69614,1.13297,0.42504,0.78448,0.0001487,0.0001487,0.0001487
189,24181.6,0.84091,0.44463,0.83214,0.99001,0.98452,0.9913,0.69934,1.12932,0.42197,0.78391,0.0001388,0.0001388,0.0001388
190,24310,0.85472,0.40392,0.80419,0.98757,0.98356,0.98746,0.69465,1.13567,0.42195,0.78378,0.0001289,0.0001289,0.0001289
191,24436.9,0.80258,0.38056,0.80375,0.98952,0.98142,0.9875,0.696,1.12983,0.42901,0.78338,0.000119,0.000119,0.000119
192,24560,0.76447,0.37409,0.80581,0.98945,0.98142,0.98755,0.69569,1.12764,0.4311,0.78305,0.0001091,0.0001091,0.0001091
193,24683.2,0.77651,0.3704,0.79829,0.98706,0.98142,0.98784,0.69699,1.12778,0.42839,0.78553,9.92e-05,9.92e-05,9.92e-05
194,24807,0.72912,0.36522,0.79564,0.98754,0.98142,0.98801,0.69662,1.13247,0.42669,0.78659,8.93e-05,8.93e-05,8.93e-05
195,24930.6,0.74744,0.37877,0.794,0.99177,0.98452,0.99141,0.6919,1.1352,0.42701,0.78778,7.94e-05,7.94e-05,7.94e-05
196,25055,0.74853,0.35899,0.79982,0.99016,0.98452,0.98825,0.69188,1.14239,0.42733,0.78888,6.95e-05,6.95e-05,6.95e-05
197,25178.6,0.71186,0.35943,0.80112,0.99063,0.98452,0.98825,0.6933,1.1443,0.42861,0.7888,5.96e-05,5.96e-05,5.96e-05
198,25301.9,0.74141,0.36304,0.79536,0.9899,0.98142,0.9882,0.69502,1.14261,0.43065,0.78889,4.97e-05,4.97e-05,4.97e-05
199,25424.5,0.75997,0.36676,0.7927,0.99004,0.98142,0.9885,0.69889,1.13702,0.43053,0.78847,3.98e-05,3.98e-05,3.98e-05
200,25547.6,0.73966,0.3613,0.79612,0.99317,0.98452,0.9915,0.6991,1.13648,0.42989,0.78856,2.99e-05,2.99e-05,2.99e-05
